Id Sensore;Data-Ora;Irr;Temp ;Operating cell Temp;Cell efficiency;Electrical Output
2008;30/10/2013 17:00;8,8;17,4;46,4;0,157;1,382
2008;30/10/2013 18:00;0;16,7;45,7;0,158;0
2008;30/10/2013 19:00;0;16;45;0,158;0
2008;30/10/2013 20:00;0;15,3;44,3;0,159;0
2008;30/10/2013 21:00;0;14,8;43,8;0,159;0
2008;30/10/2013 22:00;0;14,1;43,1;0,16;0
2008;30/10/2013 23:00;0;14,1;43,1;0,16;0
2008;31/10/2013 00:00;0;13,9;42,9;0,16;0
2008;31/10/2013 01:00;0;13,9;42,9;0,16;0
2008;31/10/2013 02:00;0;14,1;43,1;0,16;0
2008;31/10/2013 03:00;0;13,8;42,8;0,16;0
2008;31/10/2013 04:00;0;13,5;42,5;0,16;0
2008;31/10/2013 05:00;0;13,5;42,5;0,16;0
2008;31/10/2013 06:00;0;13,8;42,8;0,16;0
2008;31/10/2013 07:00;0;13,8;42,8;0,16;0
2008;31/10/2013 08:00;16,2;13,8;42,8;0,16;2,588
2008;31/10/2013 09:00;62,3;14,2;43,2;0,159;9,934
2008;31/10/2013 10:00;210,2;15,3;44,3;0,159;33,347
2008;31/10/2013 11:00;382,5;16,8;45,8;0,158;60,254
2008;31/10/2013 12:00;479;17,9;46,9;0,157;75,063
2008;31/10/2013 13:00;439,2;18,1;47,1;0,157;68,761
2008;31/10/2013 14:00;422,3;18,8;47,8;0,156;65,895
2008;31/10/2013 15:00;371;19,4;48,4;0,156;57,725
2008;31/10/2013 16:00;178,7;19;48;0,156;27,858
2008;31/10/2013 17:00;42,5;17,1;46,1;0,157;6,685
2008;31/10/2013 18:00;0;14,2;43,2;0,159;0
2008;31/10/2013 19:00;0;12,5;41,5;0,161;0
2008;31/10/2013 20:00;0;11,7;40,7;0,161;0
2008;31/10/2013 21:00;0;11,2;40,2;0,162;0
2008;31/10/2013 22:00;0;10,9;39,9;0,162;0
2008;31/10/2013 23:00;0;11;40;0,162;0
2008;01/11/2013 00:00;0;10,7;39,7;0,162;0
2008;01/11/2013 01:00;0;10,1;39,1;0,163;0
2008;01/11/2013 02:00;0;9,6;38,6;0,163;0
2008;01/11/2013 03:00;0;9,1;38,1;0,163;0
2008;01/11/2013 04:00;0;8,5;37,5;0,164;0
2008;01/11/2013 05:00;0;8,3;37,3;0,164;0
2008;01/11/2013 06:00;0;8;37;0,164;0
2008;01/11/2013 07:00;0;7,8;36,8;0,164;0
2008;01/11/2013 08:00;32;8,3;37,3;0,164;5,243
2008;01/11/2013 09:00;157,3;10,7;39,7;0,162;25,493
2008;01/11/2013 10:00;302,3;12,5;41,5;0,161;48,587
2008;01/11/2013 11:00;372,2;15,6;44,6;0,158;58,964
2008;01/11/2013 12:00;223,7;16,2;45,2;0,158;35,339
2008;01/11/2013 13:00;185,2;16,3;45,3;0,158;29,243
2008;01/11/2013 14:00;227,2;16,9;45,9;0,157;35,773
2008;01/11/2013 15:00;127;16,8;45,8;0,158;20,006
2008;01/11/2013 16:00;83,7;16;45;0,158;13,235
2008;01/11/2013 17:00;24,8;14,9;43,9;0,159;3,942
2008;01/11/2013 18:00;0;13,3;42,3;0,16;0
2008;01/11/2013 19:00;0;13,2;42,2;0,16;0
2008;01/11/2013 20:00;0;13,3;42,3;0,16;0
2008;01/11/2013 21:00;0;13,3;42,3;0,16;0
2008;01/11/2013 22:00;0;13,1;42,1;0,16;0
2008;01/11/2013 23:00;0;13,1;42,1;0,16;0
2008;02/11/2013 00:00;0;13,1;42,1;0,16;0
2008;02/11/2013 01:00;0;13,2;42,2;0,16;0
2008;02/11/2013 02:00;0;13,3;42,3;0,16;0
2008;02/11/2013 03:00;0;13,2;42,2;0,16;0
2008;02/11/2013 04:00;0;13,4;42,4;0,16;0
2008;02/11/2013 05:00;0;13,3;42,3;0,16;0
2008;02/11/2013 06:00;0;13,4;42,4;0,16;0
2008;02/11/2013 07:00;0;13,3;42,3;0,16;0
2008;02/11/2013 08:00;0;13,3;42,3;0,16;0
2008;02/11/2013 09:00;10,2;13,5;42,5;0,16;1,632
2008;02/11/2013 10:00;25,7;13,9;42,9;0,16;4,104
2008;02/11/2013 11:00;74;14,3;43,3;0,159;11,795
2008;02/11/2013 12:00;122,7;15,3;44,3;0,159;19,465
2008;02/11/2013 13:00;73,8;15,2;44,2;0,159;11,713
2008;02/11/2013 14:00;69,3;15,2;44,2;0,159;10,999
2008;02/11/2013 15:00;60,3;15,2;44,2;0,159;9,571
2008;02/11/2013 16:00;18,2;14,7;43,7;0,159;2,895
2008;02/11/2013 17:00;0,7;14,2;43,2;0,159;0,112
2008;02/11/2013 18:00;0;13,8;42,8;0,16;0
2008;02/11/2013 19:00;0;13,6;42,6;0,16;0
2008;02/11/2013 20:00;0;13,4;42,4;0,16;0
2008;02/11/2013 21:00;0;13,5;42,5;0,16;0
2008;02/11/2013 22:00;0;13,3;42,3;0,16;0
2008;02/11/2013 23:00;0;13,3;42,3;0,16;0
2008;03/11/2013 00:00;0;13,2;42,2;0,16;0
2008;03/11/2013 01:00;0;13,1;42,1;0,16;0
2008;03/11/2013 02:00;0;12,9;41,9;0,16;0
2008;03/11/2013 03:00;0;12,8;41,8;0,161;0
2008;03/11/2013 04:00;0;12,5;41,5;0,161;0
2008;03/11/2013 05:00;0;12,6;41,6;0,161;0
2008;03/11/2013 06:00;0;12,7;41,7;0,161;0
2008;03/11/2013 07:00;0;12,6;41,6;0,161;0
2008;03/11/2013 08:00;0;12,3;41,3;0,161;0
2008;03/11/2013 09:00;10,5;12,7;41,7;0,161;1,686
2008;03/11/2013 10:00;14,2;13;42;0,16;2,277
2008;03/11/2013 11:00;37;13,3;42,3;0,16;5,925
2008;03/11/2013 12:00;156,8;13,8;42,8;0,16;25,05
2008;03/11/2013 13:00;213;14,7;43,7;0,159;33,886
2008;03/11/2013 14:00;346,7;17,1;46,1;0,157;54,537
2008;03/11/2013 15:00;291;18,4;47,4;0,156;45,494
2008;03/11/2013 16:00;173,8;18;47;0,157;27,223
2008;03/11/2013 17:00;35,2;16,7;45,7;0,158;5,548
2008;03/11/2013 18:00;0;14,2;43,2;0,159;0
2008;03/11/2013 19:00;0;13,3;42,3;0,16;0
2008;03/11/2013 20:00;0;12,8;41,8;0,161;0
2008;03/11/2013 21:00;0;12,6;41,6;0,161;0
2008;03/11/2013 22:00;0;10,7;39,7;0,162;0
2008;03/11/2013 23:00;0;9,3;38,3;0,163;0
2008;04/11/2013 00:00;0;9;38;0,163;0
2008;04/11/2013 01:00;0;9,1;38,1;0,163;0
2008;04/11/2013 02:00;0;10,8;39,8;0,162;0
2008;04/11/2013 03:00;0;9,9;38,9;0,163;0
2008;04/11/2013 04:00;0;9,3;38,3;0,163;0
2008;04/11/2013 05:00;0;9,4;38,4;0,163;0
2008;04/11/2013 06:00;0;10,2;39,2;0,162;0
2008;04/11/2013 07:00;0;11;40;0,162;0
2008;04/11/2013 08:00;1,8;11,3;40,3;0,162;0,291
2008;04/11/2013 09:00;53;11,6;40,6;0,161;8,554
2008;04/11/2013 10:00;11;11,8;40,8;0,161;1,774
2008;04/11/2013 11:00;27,8;11,5;40,5;0,161;4,489
2008;04/11/2013 12:00;41,2;11,2;40,2;0,162;6,662
2008;04/11/2013 13:00;53;10,9;39,9;0,162;8,582
2008;04/11/2013 14:00;106;11,4;40,4;0,162;17,124
2008;04/11/2013 15:00;50,7;11,9;40,9;0,161;8,171
2008;04/11/2013 16:00;9,3;12;41;0,161;1,498
2008;04/11/2013 17:00;0;12;41;0,161;0
2008;04/11/2013 18:00;0;11,8;40,8;0,161;0
2008;04/11/2013 19:00;0;11,6;40,6;0,161;0
2008;04/11/2013 20:00;0;11,4;40,4;0,162;0
2008;04/11/2013 21:00;0;11,3;40,3;0,162;0
2008;04/11/2013 22:00;0;11,2;40,2;0,162;0
2008;04/11/2013 23:00;0;11,1;40,1;0,162;0
2008;05/11/2013 00:00;0;10,8;39,8;0,162;0
2008;05/11/2013 01:00;0;10,9;39,9;0,162;0
2008;05/11/2013 02:00;0;10,7;39,7;0,162;0
2008;05/11/2013 03:00;0;10,7;39,7;0,162;0
2008;05/11/2013 04:00;0;9,3;38,3;0,163;0
2008;05/11/2013 05:00;0;8;37;0,164;0
2008;05/11/2013 06:00;0;8;37;0,164;0
2008;05/11/2013 07:00;0;6,9;35,9;0,165;0
2008;05/11/2013 08:00;19,8;7,2;36,2;0,165;3,26
2008;05/11/2013 09:00;160,5;8,9;37,9;0,163;26,226
2008;05/11/2013 10:00;293,8;11,3;40,3;0,162;47,483
2008;05/11/2013 11:00;395,3;13,4;42,4;0,16;63,27
2008;05/11/2013 12:00;449;14,4;43,4;0,159;71,531
2008;05/11/2013 13:00;447,5;15,1;44,1;0,159;71,059
2008;05/11/2013 14:00;407,2;16,2;45,2;0,158;64,327
2008;05/11/2013 15:00;271,7;16,6;45,6;0,158;42,84
2008;05/11/2013 16:00;117,2;15,8;44,8;0,158;18,549
2008;05/11/2013 17:00;28,3;14,5;43,5;0,159;4,506
2008;05/11/2013 18:00;0;12,4;41,4;0,161;0
2008;05/11/2013 19:00;0;10,5;39,5;0,162;0
2008;05/11/2013 20:00;0;10,2;39,2;0,162;0
2008;05/11/2013 21:00;0;10,6;39,6;0,162;0
2008;05/11/2013 22:00;0;10,8;39,8;0,162;0
2008;05/11/2013 23:00;0;10,7;39,7;0,162;0
2008;06/11/2013 00:00;0;10,3;39,3;0,162;0
2008;06/11/2013 01:00;0;10,2;39,2;0,162;0
2008;06/11/2013 02:00;0;10,3;39,3;0,162;0
2008;06/11/2013 03:00;0;10,6;39,6;0,162;0
2008;06/11/2013 04:00;0;10,9;39,9;0,162;0
2008;06/11/2013 05:00;0;11,3;40,3;0,162;0
2008;06/11/2013 06:00;0;11,8;40,8;0,161;0
2008;06/11/2013 07:00;0;11,5;40,5;0,161;0
2008;06/11/2013 08:00;27,5;11,3;40,3;0,162;4,445
2008;06/11/2013 09:00;185,2;13,2;42,2;0,16;29,67
2008;06/11/2013 10:00;303;15,5;44,5;0,158;48,024
2008;06/11/2013 11:00;386,8;17;46;0,157;60,874
2008;06/11/2013 12:00;438,3;18,6;47,6;0,156;68,457
2008;06/11/2013 13:00;449,2;19,5;48,5;0,156;69,859
2008;06/11/2013 14:00;404;20;49;0,155;62,679
2008;06/11/2013 15:00;306,5;20,4;49,4;0,155;47,461
2008;06/11/2013 16:00;175,3;20,4;49,4;0,155;27,145
2008;06/11/2013 17:00;31,3;18,7;47,7;0,156;4,886
2008;06/11/2013 18:00;0;15,4;44,4;0,159;0
2008;06/11/2013 19:00;0;15,4;44,4;0,159;0
2008;06/11/2013 20:00;0;13,2;42,2;0,16;0
2008;06/11/2013 21:00;0;12,2;41,2;0,161;0
2008;06/11/2013 22:00;0;11,5;40,5;0,161;0
2008;06/11/2013 23:00;0;11,4;40,4;0,162;0
2008;07/11/2013 00:00;0;11,3;40,3;0,162;0
2008;07/11/2013 01:00;0;10,4;39,4;0,162;0
2008;07/11/2013 02:00;0;9,6;38,6;0,163;0
2008;07/11/2013 03:00;0;9;38;0,163;0
2008;07/11/2013 04:00;0;8,3;37,3;0,164;0
2008;07/11/2013 05:00;0;8,4;37,4;0,164;0
2008;07/11/2013 06:00;0;8,2;37,2;0,164;0
2008;07/11/2013 07:00;0;7,7;36,7;0,164;0
2008;07/11/2013 08:00;10,2;8;37;0,164;1,674
2008;07/11/2013 09:00;101,2;9,4;38,4;0,163;16,499
2008;07/11/2013 10:00;236,3;12,3;41,3;0,161;38,015
2008;07/11/2013 11:00;157,5;13,5;42,5;0,16;25,197
2008;07/11/2013 12:00;340,8;14,8;43,8;0,159;54,192
2008;07/11/2013 13:00;291,8;15,5;44,5;0,158;46,249
2008;07/11/2013 14:00;347,8;16,3;45,3;0,158;54,917
2008;07/11/2013 15:00;266,5;16,8;45,8;0,158;41,981
2008;07/11/2013 16:00;73,7;16;45;0,158;11,654
2008;07/11/2013 17:00;9,7;14,9;43,9;0,159;1,542
2008;07/11/2013 18:00;0;13,8;42,8;0,16;0
2008;07/11/2013 19:00;0;13,5;42,5;0,16;0
2008;07/11/2013 20:00;0;13,4;42,4;0,16;0
2008;07/11/2013 21:00;0;13,4;42,4;0,16;0
2008;07/11/2013 22:00;0;13,3;42,3;0,16;0
2008;07/11/2013 23:00;0;13,1;42,1;0,16;0
2008;08/11/2013 00:00;0;13,2;42,2;0,16;0
2008;08/11/2013 01:00;0;13,3;42,3;0,16;0
2008;08/11/2013 02:00;0;12,8;41,8;0,161;0
2008;08/11/2013 03:00;0;12,7;41,7;0,161;0
2008;08/11/2013 04:00;0;12,7;41,7;0,161;0
2008;08/11/2013 05:00;0;12,9;41,9;0,16;0
2008;08/11/2013 06:00;0;13;42;0,16;0
2008;08/11/2013 07:00;0;12,8;41,8;0,161;0
2008;08/11/2013 08:00;0;12,7;41,7;0,161;0
2008;08/11/2013 09:00;5,7;12,8;41,8;0,161;0,915
2008;08/11/2013 10:00;46;13,6;42,6;0,16;7,356
2008;08/11/2013 11:00;53,3;14,1;43,1;0,16;8,503
2008;08/11/2013 12:00;53,7;14,3;43,3;0,159;8,559
2008;08/11/2013 13:00;64;14,3;43,3;0,159;10,201
2008;08/11/2013 14:00;67,5;14,2;43,2;0,159;10,764
2008;08/11/2013 15:00;31,5;14,2;43,2;0,159;5,023
2008;08/11/2013 16:00;14,7;14,1;43,1;0,16;2,345
2008;08/11/2013 17:00;0;13,4;42,4;0,16;0
2008;08/11/2013 18:00;0;12,9;41,9;0,16;0
2008;08/11/2013 19:00;0;12,9;41,9;0,16;0
2008;08/11/2013 20:00;0;12,9;41,9;0,16;0
2008;08/11/2013 21:00;0;12,7;41,7;0,161;0
2008;08/11/2013 22:00;0;12,6;41,6;0,161;0
2008;08/11/2013 23:00;0;12,7;41,7;0,161;0
2008;09/11/2013 00:00;0;12,7;41,7;0,161;0
2008;09/11/2013 01:00;0;12,7;41,7;0,161;0
2008;09/11/2013 02:00;0;12,7;41,7;0,161;0
2008;09/11/2013 03:00;0;12,8;41,8;0,161;0
2008;09/11/2013 04:00;0;12,9;41,9;0,16;0
2008;09/11/2013 05:00;0;12,9;41,9;0,16;0
2008;09/11/2013 06:00;0;12,8;41,8;0,161;0
2008;09/11/2013 07:00;0;12,8;41,8;0,161;0
2008;09/11/2013 08:00;0;12,8;41,8;0,161;0
2008;09/11/2013 09:00;0;12,9;41,9;0,16;0
2008;09/11/2013 10:00;30;13,1;42,1;0,16;4,808
2008;09/11/2013 11:00;154,3;14,4;43,4;0,159;24,582
2008;09/11/2013 12:00;201,3;15,5;44,5;0,158;31,905
2008;09/11/2013 13:00;154;16,1;45,1;0,158;24,339
2008;09/11/2013 14:00;113;15,9;44,9;0,158;17,876
2008;09/11/2013 15:00;83,3;15,9;44,9;0,158;13,178
2008;09/11/2013 16:00;69,3;15,6;44,6;0,158;10,978
2008;09/11/2013 17:00;30,5;15,3;44,3;0,159;4,839
2008;09/11/2013 18:00;0;14,2;43,2;0,159;0
2008;09/11/2013 19:00;0;12,4;41,4;0,161;0
2008;09/11/2013 20:00;0;12;41;0,161;0
2008;09/11/2013 21:00;0;11,1;40,1;0,162;0
2008;09/11/2013 22:00;0;10,4;39,4;0,162;0
2008;09/11/2013 23:00;0;10,1;39,1;0,163;0
2008;10/11/2013 00:00;0;10,1;39,1;0,163;0
2008;10/11/2013 01:00;0;10,3;39,3;0,162;0
2008;10/11/2013 02:00;0;9,9;38,9;0,163;0
2008;10/11/2013 03:00;0;9,1;38,1;0,163;0
2008;10/11/2013 04:00;0;9,1;38,1;0,163;0
2008;10/11/2013 05:00;0;10;39;0,163;0
2008;10/11/2013 06:00;0;10,4;39,4;0,162;0
2008;10/11/2013 07:00;0;10,2;39,2;0,162;0
2008;10/11/2013 08:00;0;10,2;39,2;0,162;0
2008;10/11/2013 09:00;25,3;10,1;39,1;0,163;4,112
2008;10/11/2013 10:00;146,3;10,5;39,5;0,162;23,732
2008;10/11/2013 11:00;326,2;12,7;41,7;0,161;52,38
2008;10/11/2013 12:00;194,3;13,9;42,9;0,16;31,027
2008;10/11/2013 13:00;274,2;14,3;43,3;0,159;43,704
2008;10/11/2013 14:00;223,5;15,1;44,1;0,159;35,49
2008;10/11/2013 15:00;134,2;14,3;43,3;0,159;21,39
2008;10/11/2013 16:00;55,5;13,6;42,6;0,16;8,875
2008;10/11/2013 17:00;9,8;12,9;41,9;0,16;1,572
2008;10/11/2013 18:00;0;11,7;40,7;0,161;0
2008;10/11/2013 19:00;0;11,5;40,5;0,161;0
2008;10/11/2013 20:00;0;11,9;40,9;0,161;0
2008;10/11/2013 21:00;0;12,6;41,6;0,161;0
2008;10/11/2013 22:00;0;12,5;41,5;0,161;0
2008;10/11/2013 23:00;0;12,5;41,5;0,161;0
2008;11/11/2013 00:00;0;13,4;42,4;0,16;0
2008;11/11/2013 01:00;0;13,7;42,7;0,16;0
2008;11/11/2013 02:00;0;13,6;42,6;0,16;0
2008;11/11/2013 03:00;0;13,5;42,5;0,16;0
2008;11/11/2013 04:00;0;13,2;42,2;0,16;0
2008;11/11/2013 05:00;0;12,9;41,9;0,16;0
2008;11/11/2013 06:00;0;12,6;41,6;0,161;0
2008;11/11/2013 07:00;0;12,4;41,4;0,161;0
2008;11/11/2013 08:00;4,2;12,4;41,4;0,161;0,675
2008;11/11/2013 09:00;152;13,2;42,2;0,16;24,351
2008;11/11/2013 10:00;291,8;14,7;43,7;0,159;46,422
2008;11/11/2013 11:00;392,7;15,7;44,7;0,158;62,182
2008;11/11/2013 12:00;444,3;16,8;45,8;0,158;69,989
2008;11/11/2013 13:00;449,3;17,5;46,5;0,157;70,543
2008;11/11/2013 14:00;329,8;17,8;46,8;0,157;51,707
2008;11/11/2013 15:00;140,8;17,7;46,7;0,157;22,086
2008;11/11/2013 16:00;68,8;17,2;46,2;0,157;10,817
2008;11/11/2013 17:00;13;16,7;45,7;0,158;2,049
2008;11/11/2013 18:00;0;14,9;43,9;0,159;0
2008;11/11/2013 19:00;0;13,6;42,6;0,16;0
2008;11/11/2013 20:00;0;10,9;39,9;0,162;0
2008;11/11/2013 21:00;0;8,3;37,3;0,164;0
2008;11/11/2013 22:00;0;7;36;0,165;0
2008;11/11/2013 23:00;0;6,5;35,5;0,165;0
2008;12/11/2013 00:00;0;6,2;35,2;0,165;0
2008;12/11/2013 01:00;0;5,5;34,5;0,166;0
2008;12/11/2013 02:00;0;6;35;0,166;0
2008;12/11/2013 03:00;0;5,8;34,8;0,166;0
2008;12/11/2013 04:00;0;4,7;33,7;0,167;0
2008;12/11/2013 05:00;0;5,6;34,6;0,166;0
2008;12/11/2013 06:00;0;6,9;35,9;0,165;0
2008;12/11/2013 07:00;0;6,7;35,7;0,165;0
2008;12/11/2013 08:00;3,2;6;35;0,166;0,53
2008;12/11/2013 09:00;135,3;8,1;37,1;0,164;22,189
2008;12/11/2013 10:00;268,8;10,9;39,9;0,162;43,523
2008;12/11/2013 11:00;362;13,6;42,6;0,16;57,886
2008;12/11/2013 12:00;410,7;15,9;44,9;0,158;64,971
2008;12/11/2013 13:00;413;17,1;46,1;0,157;64,966
2008;12/11/2013 14:00;364,5;17,4;46,4;0,157;57,256
2008;12/11/2013 15:00;274,7;17,3;46,3;0,157;43,17
2008;12/11/2013 16:00;145;17,1;46,1;0,157;22,809
2008;12/11/2013 17:00;2,7;14,6;43,6;0,159;0,43
2008;12/11/2013 18:00;0;11,5;40,5;0,161;0
2008;12/11/2013 19:00;0;10,1;39,1;0,163;0
2008;12/11/2013 20:00;0;8,5;37,5;0,164;0
2008;12/11/2013 21:00;0;8,6;37,6;0,164;0
2008;12/11/2013 22:00;0;7,9;36,9;0,164;0
2008;12/11/2013 23:00;0;6,5;35,5;0,165;0
2008;13/11/2013 00:00;0;7,3;36,3;0,165;0
2008;13/11/2013 01:00;0;7,1;36,1;0,165;0
2008;13/11/2013 02:00;0;6,5;35,5;0,165;0
2008;13/11/2013 03:00;0;5,9;34,9;0,166;0
2008;13/11/2013 04:00;0;5,3;34,3;0,166;0
2008;13/11/2013 05:00;0;6,2;35,2;0,165;0
2008;13/11/2013 06:00;0;6,4;35,4;0,165;0
2008;13/11/2013 07:00;0;5,8;34,8;0,166;0
2008;13/11/2013 08:00;0;5,8;34,8;0,166;0
2008;13/11/2013 09:00;114,7;7,5;36,5;0,164;18,862
2008;13/11/2013 10:00;245,5;10,5;39,5;0,162;39,823
2008;13/11/2013 11:00;332,8;13,4;42,4;0,16;53,267
2008;13/11/2013 12:00;330,5;13,8;42,8;0,16;52,8
2008;13/11/2013 13:00;325,7;16;45;0,158;51,5
2008;13/11/2013 14:00;245,8;16,8;45,8;0,158;38,72
2008;13/11/2013 15:00;151;16,6;45,6;0,158;23,809
2008;13/11/2013 16:00;62,5;15,6;44,6;0,158;9,901
2008;13/11/2013 17:00;2;14,2;43,2;0,159;0,319
2008;13/11/2013 18:00;0;12,6;41,6;0,161;0
2008;13/11/2013 19:00;0;12,4;41,4;0,161;0
2008;13/11/2013 20:00;0;12,4;41,4;0,161;0
2008;13/11/2013 21:00;0;11,5;40,5;0,161;0
2008;13/11/2013 22:00;0;11,2;40,2;0,162;0
2008;13/11/2013 23:00;0;11,2;40,2;0,162;0
2008;14/11/2013 00:00;0;11,3;40,3;0,162;0
2008;14/11/2013 01:00;0;11;40;0,162;0
2008;14/11/2013 02:00;0;10,8;39,8;0,162;0
2008;14/11/2013 03:00;0;10,8;39,8;0,162;0
2008;14/11/2013 04:00;0;10,5;39,5;0,162;0
2008;14/11/2013 05:00;0;10,3;39,3;0,162;0
2008;14/11/2013 06:00;0;9,9;38,9;0,163;0
2008;14/11/2013 07:00;0;10,6;39,6;0,162;0
2008;14/11/2013 08:00;0;11,2;40,2;0,162;0
2008;14/11/2013 09:00;32,7;11,5;40,5;0,161;5,28
2008;14/11/2013 10:00;58,8;12,1;41,1;0,161;9,468
2008;14/11/2013 11:00;64,8;12,2;41,2;0,161;10,429
2008;14/11/2013 12:00;86,8;12,4;41,4;0,161;13,957
2008;14/11/2013 13:00;116;12,4;41,4;0,161;18,653
2008;14/11/2013 14:00;83;12,5;41,5;0,161;13,34
2008;14/11/2013 15:00;62,7;12,2;41,2;0,161;10,091
2008;14/11/2013 16:00;19,7;11,3;40,3;0,162;3,184
2008;14/11/2013 17:00;0;10,4;39,4;0,162;0
2008;14/11/2013 18:00;0;10,1;39,1;0,163;0
2008;14/11/2013 19:00;0;9,9;38,9;0,163;0
2008;14/11/2013 20:00;0;9,7;38,7;0,163;0
2008;14/11/2013 21:00;0;9,6;38,6;0,163;0
2008;14/11/2013 22:00;0;9,2;38,2;0,163;0
2008;14/11/2013 23:00;0;8,9;37,9;0,163;0
2008;15/11/2013 00:00;0;8,8;37,8;0,163;0
2008;15/11/2013 01:00;0;7,9;36,9;0,164;0
2008;15/11/2013 02:00;0;7,1;36,1;0,165;0
2008;15/11/2013 03:00;0;7;36;0,165;0
2008;15/11/2013 04:00;0;7,1;36,1;0,165;0
2008;15/11/2013 05:00;0;7,2;36,2;0,165;0
2008;15/11/2013 06:00;0;7,3;36,3;0,165;0
2008;15/11/2013 07:00;0;7,2;36,2;0,165;0
2008;15/11/2013 08:00;0;7;36;0,165;0
2008;15/11/2013 09:00;0;7,2;36,2;0,165;0
2008;15/11/2013 10:00;0;7,7;36,7;0,164;0
2008;15/11/2013 11:00;0;7,9;36,9;0,164;0
2008;15/11/2013 12:00;1,3;8,1;37,1;0,164;0,213
2008;15/11/2013 13:00;37,8;8;37;0,164;6,202
2008;15/11/2013 14:00;49,8;8;37;0,164;8,171
2008;15/11/2013 15:00;15,7;8,3;37,3;0,164;2,572
2008;15/11/2013 16:00;13,3;8,1;37,1;0,164;2,181
2008;15/11/2013 17:00;0;8;37;0,164;0
2008;15/11/2013 18:00;0;8,1;37,1;0,164;0
2008;15/11/2013 19:00;0;8,3;37,3;0,164;0
2008;15/11/2013 20:00;0;8,6;37,6;0,164;0
2008;15/11/2013 21:00;0;8,7;37,7;0,164;0
2008;15/11/2013 22:00;0;8,8;37,8;0,163;0
2008;15/11/2013 23:00;0;8,8;37,8;0,163;0
2008;16/11/2013 00:00;0;8,6;37,6;0,164;0
2008;16/11/2013 01:00;0;8,4;37,4;0,164;0
2008;16/11/2013 02:00;0;8,3;37,3;0,164;0
2008;16/11/2013 03:00;0;7,8;36,8;0,164;0
2008;16/11/2013 04:00;0;6,9;35,9;0,165;0
2008;16/11/2013 05:00;0;6,5;35,5;0,165;0
2008;16/11/2013 06:00;0;6,4;35,4;0,165;0
2008;16/11/2013 07:00;0;6,2;35,2;0,165;0
2008;16/11/2013 08:00;0,2;5,6;34,6;0,166;0,033
2008;16/11/2013 09:00;113,7;7,1;36,1;0,165;18,731
2008;16/11/2013 10:00;243,8;9,2;38,2;0,163;39,783
2008;16/11/2013 11:00;332;10,9;39,9;0,162;53,756
2008;16/11/2013 12:00;382,5;12,3;41,3;0,161;61,534
2008;16/11/2013 13:00;392,7;13,4;42,4;0,16;62,854
2008;16/11/2013 14:00;345,7;13,8;42,8;0,16;55,229
2008;16/11/2013 15:00;254,2;13,9;42,9;0,16;40,592
2008;16/11/2013 16:00;131,7;13,5;42,5;0,16;21,07
2008;16/11/2013 17:00;3,2;11,6;40,6;0,161;0,516
2008;16/11/2013 18:00;0;9,2;38,2;0,163;0
2008;16/11/2013 19:00;0;8,4;37,4;0,164;0
2008;16/11/2013 20:00;0;8,3;37,3;0,164;0
2008;16/11/2013 21:00;0;7,9;36,9;0,164;0
2008;16/11/2013 22:00;0;8;37;0,164;0
2008;16/11/2013 23:00;0;8,7;37,7;0,164;0
2008;17/11/2013 00:00;0;9,1;38,1;0,163;0
2008;17/11/2013 01:00;0;9,1;38,1;0,163;0
2008;17/11/2013 02:00;0;9,1;38,1;0,163;0
2008;17/11/2013 03:00;0;9,1;38,1;0,163;0
2008;17/11/2013 04:00;0;8,1;37,1;0,164;0
2008;17/11/2013 05:00;0;7,7;36,7;0,164;0
2008;17/11/2013 06:00;0;7,4;36,4;0,165;0
2008;17/11/2013 07:00;0;7,5;36,5;0,164;0
2008;17/11/2013 08:00;0;7,2;36,2;0,165;0
2008;17/11/2013 09:00;49,7;8,2;37,2;0,164;8,147
2008;17/11/2013 10:00;176,7;10,3;39,3;0,162;28,689
2008;17/11/2013 11:00;303,3;12,5;41,5;0,161;48,748
2008;17/11/2013 12:00;248,8;12,9;41,9;0,16;39,915
2008;17/11/2013 13:00;328,7;13,2;42,2;0,16;52,659
2008;17/11/2013 14:00;208,7;13,5;42,5;0,16;33,388
2008;17/11/2013 15:00;230,8;13,7;42,7;0,16;36,889
2008;17/11/2013 16:00;46,2;12,2;41,2;0,161;7,436
2008;17/11/2013 17:00;2,2;11,1;40,1;0,162;0,356
2008;17/11/2013 18:00;0;10,2;39,2;0,162;0
2008;17/11/2013 19:00;0;9,8;38,8;0,163;0
2008;17/11/2013 20:00;0;9,4;38,4;0,163;0
2008;17/11/2013 21:00;0;9,2;38,2;0,163;0
2008;17/11/2013 22:00;0;9,1;38,1;0,163;0
2008;17/11/2013 23:00;0;9,1;38,1;0,163;0
2008;18/11/2013 00:00;0;9,2;38,2;0,163;0
2008;18/11/2013 01:00;0;9,3;38,3;0,163;0
2008;18/11/2013 02:00;0;8,9;37,9;0,163;0
2008;18/11/2013 03:00;0;9;38;0,163;0
2008;18/11/2013 04:00;0;9;38;0,163;0
2008;18/11/2013 05:00;0;8,9;37,9;0,163;0
2008;18/11/2013 06:00;0;9,1;38,1;0,163;0
2008;18/11/2013 07:00;0;9,3;38,3;0,163;0
2008;18/11/2013 08:00;0;9,4;38,4;0,163;0
2008;18/11/2013 09:00;0;9,6;38,6;0,163;0
